subject,upperbody_label,trunk_lateral_angle,trunk_fb_angle,trunk_depth,trunk_length,shoulder_slope,shoulder_depth_diff,shoulder_width,head_tilt,head_offset_x,head_forward,head_shoulder_alignment,neck_trunk_angle,neck_trunk_angle_ear
1,TLB,2.593014174654312,10.712323317079594,0.08151076734066004,0.43895161048447057,-171.968989170448,0.0492727756500244,0.3294525164678241,151.85248246393755,-0.003426392832121223,-0.47101000844224294,323.82147163438555,50.11373188122034,39.631147433014284
1,TLB,3.249584281281135,10.799166771343543,0.08403755445033304,0.4492153718080635,-172.57946877496343,0.047431912273168494,0.3306724752570251,160.06945698356594,-0.0070200529367650715,-0.844455134080777,332.64892575852934,78.29445655495313,70.93700871784286
1,TLB,3.99280014134522,14.389484633314904,0.11285773664712904,0.4551705200883458,-172.6600880843775,0.039276793599128695,0.3337854918617011,163.58282400133155,-0.0263424516644267,-0.8011353302106192,336.242912085709,80.2201286048828,70.4224343891363
1,TLB,3.822071346785011,10.592736086714485,0.0821609767153859,0.44791058122822175,-172.38502857461614,0.0445970445871353,0.3326180784425904,164.02703544936742,-0.050937092791206416,-0.798658201768025,336.4120640239836,76.44060209525263,67.19152895752279
1,TLB,4.022137916889531,12.913146917116636,0.10003202501684426,0.44867318034634773,-171.50315137793527,0.0444315150380135,0.3315793433734084,165.1229476729072,-0.009355706830324469,-0.7774622659912521,336.62609905084247,76.56376319330141,66.36288525444562
1,TLB,4.1534134463791625,20.728417439503023,0.15995332505553955,0.4529648406659562,-175.11055177871742,0.0332187414169311,0.325735035113508,165.67337224305635,-0.009110260001546551,-0.7617613359420256,340.78392402177377,81.88022685977214,69.65007674541177
1,TLB,3.8598261505503415,14.26749290349157,0.10670092795044175,0.4338776073672187,-173.72756584044862,0.0427805557847023,0.33459408005220304,165.599112559392,-0.024664719484898935,-0.6381473617593211,339.3266783998406,71.05709259426047,53.615997170486345
1,TLB,3.981204339092304,13.62545537024954,0.10275106783956285,0.43716997135280444,-172.59979662156445,0.047463156282901695,0.33466860019648137,166.36560067553805,-0.03197449950724897,-0.7257651779679919,338.9653972971025,74.53127959094856,62.684117309191286
1,TLB,3.8261702220163643,12.842989792265152,0.09682992286980147,0.43654628807268636,-172.58242810744449,0.0441668257117271,0.33372860531962156,165.3935712887736,-0.05651098007219151,-0.7518902384598444,337.97599939621807,74.15127940878035,63.279695050321514
1,TLB,3.9005862302173124,14.976078763994652,0.1139579536393284,0.4419424648500921,-172.24208838653496,0.04682302474975579,0.333367268822987,166.18420202215484,-0.05663686693203571,-0.7673304007846611,338.4262904086898,76.81550267938978,65.89420040669879
1,TLB,4.001533481662594,14.508454011483781,0.11052610818296665,0.4421923015788569,-171.97530146266936,0.04546733945608139,0.3325564161499845,166.24940134892884,-0.057559200673174396,-0.7752602304894777,338.2247028115982,76.71776367547285,66.08948451852757
1,TLB,4.063625892145235,13.868689558008512,0.1055072201415896,0.44121386121612655,-171.86205243166995,0.0455535426735878,0.33212631979302887,166.22268024666363,-0.05855134810897865,-0.7759530078565636,338.0847326783336,76.1528325362205,65.49759605201372
1,TLB,4.061448492486698,10.300796194650761,0.0776372887194156,0.4352326386725194,-171.64055823963,0.048355959355831195,0.33305689438941705,166.06528314407,-0.05710329850949416,-0.7384558491228541,337.7058413837,71.57935307367937,60.114793736754486
1,TLF,27.63262646800604,-76.3790193607753,-0.394925594329834,0.4094309221642115,-177.4447690682152,0.034375220537185724,0.3073077179580948,158.33926081262288,-0.07248698864211632,-1.1923297934533663,335.7840298808381,21.312860181482048,23.26857192442166
1,TLF,23.410342415032847,-77.62492197072041,-0.39519824087619776,0.4063367824767703,-178.22084140273546,0.03677365183830261,0.30207493321026546,159.27861981934188,-0.1390424630836784,-1.2304475701059205,337.49946122207734,21.286122524654285,22.714878278370712
1,TLF,24.721912387045524,-78.20744257593931,-0.3932351227849722,0.4034881148998202,-176.307812934497,0.033161848783492986,0.30299871704210446,162.92010955482067,-0.15112819982748485,-1.1451887414737192,339.2279224893177,27.17556695179317,26.771040662028327
1,TLF,26.178083876289968,-78.80141020675363,-0.392421755939722,0.40185749789942155,-175.1968685322845,0.03035026788711548,0.30348522749166906,159.67735580224078,-0.1407771284988389,-1.0810344037067778,334.87422433452525,32.22370116532639,31.029505534655435
