subject,upperbody_label,head_tilt,shoulder_slope,head_lateral_ratio,head_y_ratio,head_neck_vertical_angle,head_shoulder_alignment,upper_body_inclination,head_trunk_diff,trunk_forward_backward_angle,shoulder_z_asym,hip_shoulder_lateral,ear_height_asym,shoulder_width,shoulder_width_safe,head_depth_ratio_diag,head_center_source,head_center_z_reliable,upper_z_reliable,mid_shoulder_reliable,trunk_support_reliable
1,TLF,-21.15253234252529,1.7791585972645407,0.1525999528821297,2.8087147090820878e-05,88.21033481981644,-22.93169093978983,89.98820202576812,-111.14073436829341,-77.624783649726,-0.12264906675121359,0.11617006068052117,-0.2514919079441329,0.29982822382901453,0.29982822382901453,-1.2804201893285103,mid_eye,True,True,True,True
1,TLF,-12.096956236241226,3.692187065502992,0.14227791110554777,-0.17097205056944378,136.54067887102158,-15.789143301744218,-39.76677858849388,27.669822352252652,-78.20730295794529,-0.11010694365966273,0.10768883957341167,-0.19957807505815747,0.3011785422542948,0.3011785422542948,-1.2191244798189909,mid_eye,True,True,True,True
1,TLF,-11.876636294139928,4.803131467715502,0.120622664910202,-0.3105117752987899,153.9663432243183,-16.67976776185543,-21.229565424871282,9.352929130731354,-78.80126970818964,-0.10050961919930756,0.10449155615283127,-0.22386714000614966,0.3019638133035984,0.3019638133035984,-1.170079216491082,mid_eye,True,True,True,True
1,TLF,-4.411287858191713,8.180384297383625,0.12059593094129756,-0.3358516703001923,152.0666866196258,-12.591672155575338,-19.75211999074466,15.340832132552947,-80.82486845940839,-0.08699057493389287,0.056859050767848224,-0.19377577330440712,0.3072140399347196,0.3072140399347196,-1.1243696215080763,mid_eye,True,True,True,True
1,TLF,-0.6715362606701092,8.11922546459985,0.1028306923592394,-0.33640206694393604,154.88240224074133,-8.79076172526996,-16.997392279000053,16.325856018329944,-80.71619044858384,-0.07855417916289734,0.05917735612701371,-0.1851055263382505,0.30593994171210404,0.30593994171210404,-1.1305716353825428,mid_eye,True,True,True,True
1,TLF,6.41359110287479,9.574845816032877,0.06877584349920365,-0.3267207539842674,158.53629602033428,-3.161254713158087,-11.887520961230848,18.301112064105638,-81.37100099689434,-0.058122153912420406,0.04133219674712303,-0.17551295229268835,0.2999703842221403,0.2999703842221403,-1.1457591342304603,mid_eye,True,True,True,True
1,TLF,4.494600432355071,10.86228295310076,0.0366896915678058,-0.29511224381737333,162.04884884738186,-6.367682520745689,-7.086985503936262,11.581585936291333,-80.1942538328255,-0.044758499032957165,0.03384769183429507,-0.17746462750825348,0.3032621162842912,0.3032621162842912,-1.1409555144664,mid_eye,True,True,True,True
1,TLF,17.652453327090967,10.442657429360025,0.012370876242359094,-0.3203558675088659,167.3433210543392,7.209795897730942,-2.211459931581203,19.86391325867217,-81.81451145913707,-0.038955862697862116,0.024259636576071636,-0.16148555526596464,0.30802012900427245,0.30802012900427245,-1.098185126150739,mid_eye,True,True,True,True
1,TLF,0.8623074943984932,10.406422826096815,-0.03482852620997893,-0.3340055480676314,175.53951498732195,-9.544115331698322,5.953077230069226,-5.090769735670733,-79.92807193584196,-0.03561599499220184,0.02271662193447867,-0.1345888563376886,0.309072786290016,0.309072786290016,-1.1037094218434405,mid_eye,True,True,True,True
1,TLF,11.573836722364206,8.523993595681844,-0.02683649829875645,-0.32588498474847427,176.17511918992173,3.0498431266823616,4.7077089846467,6.866127737717505,-81.83248632179074,-0.04406653335892527,0.028897487420756127,-0.1681266528947947,0.3069035310785886,0.3069035310785886,-1.0896974847663954,mid_eye,True,True,True,True
1,TLF,12.976294930857165,6.5569498754463496,-0.03080013444837345,-0.3202074185124184,178.9063523964082,6.419345055410815,5.494323420080747,7.481971510776418,-83.69760132473554,-0.04579973815051705,0.04211757701583505,-0.17629248582930365,0.3056323719274577,0.3056323719274577,-1.1090360699897117,mid_eye,True,True,True,True
1,TLF,11.7877333220884,6.881876880605375,-0.032072030289173076,-0.314738617382252,178.90509599828306,4.905856441483024,5.8184466295151935,5.969286692573206,-83.2488961781412,-0.05335481909838599,0.03902263556939678,-0.17733201575487645,0.30603969261161185,0.30603969261161185,-1.1178011833765233,mid_eye,True,True,True,True
1,TLF,11.918132953923958,7.174070277295328,-0.05101207111580386,-0.32321632870244227,178.18708871254486,4.74406267662863,8.968895901398497,2.9492370525254614,-83.03822577338097,-0.055675520014580045,0.03761843624775536,-0.17132008184598638,0.3059126960318156,0.3059126960318156,-1.1266571701175827,mid_eye,True,True,True,True
1,TLF,9.517815057862151,7.841762715346675,-0.05110843615443778,-0.3135466504311322,178.56030009095252,1.6760523425154759,9.257948697571123,0.25986636029102783,-82.6125489115112,-0.05720565503517678,0.03540247251091544,-0.18062297767717728,0.3064714771152608,0.3064714771152608,-1.1284075654663348,mid_eye,True,True,True,True
