subject,upperbody_label,head_y_ratio,head_neck_vertical_angle,trunk_forward_backward_angle
1,TLL,2.1913004571908523,0.4740707966033782,-3.1089515113699084
1,TLL,2.4952345839534926,0.6449193638104098,-3.009334719693425
1,TLL,2.390627722802355,-0.2608449900488616,-3.581171499269059
1,TLL,2.8166077051881064,-0.812554166971373,-4.16969265498496
1,TLL,2.9883107020743176,3.573436440167751,-4.214837013959855
1,TLL,3.247939469724275,2.743722880642882,-4.37924956659793
1,TLL,3.1614568972307286,0.7419286322966355,-4.326210803459595
1,TLL,3.301742240454074,-0.10026109476290311,-4.462951445488647
1,TLL,3.417616240877313,-0.10541673962324802,-4.626326091000903
1,TLL,3.380941206228981,0.49893193677497577,-4.562508682311645
1,TLL,3.534922285351001,0.5329095201352746,-4.598452078446722
1,TLL,3.5312188577003703,0.03625361969073302,-4.576006662417585
1,TLL,3.5240586737370907,0.048252119036762214,-3.9636564184712686
1,TLL,3.1562034392580207,-0.3625835006929271,-3.862494224264737
1,TLL,1.7235178725502975,9.219623458926057,-3.4689540364706937
1,TLL,1.8386061341603044,8.362588575152937,-5.64402447992585
1,TLL,2.3546951266556793,8.254864953612262,-6.062045188082332
1,TLL,2.2744864442815804,8.605313095551148,-5.81253423387349
1,TLL,2.0807525523917936,9.643411693725575,-5.636148697716599
1,TLL,1.8837160601524117,10.354896439774382,-4.006767698334424
1,TLL,1.9669223433930139,8.986094709161724,-4.823410286624944
1,TLL,1.3784309020938679,10.120977832211615,-4.762958231839559
1,TLL,0.8625295641320418,11.017170865168021,-3.5712781329593595
1,TLL,0.5549409875029065,10.724671952175546,-3.010667985288102
1,TLL,0.6456328564946123,10.180270176585603,-3.2006605889186535
1,TLL,0.660197618064644,10.159845126494407,-3.5128150403545337
1,TLL,0.6977799906719895,10.200807337853808,-3.5800608133268006
1,TLL,0.916348048579898,10.477684594282884,-4.084832880579594
1,TLL,0.9157031403603633,10.303013132368692,-5.046072765102467
1,TLL,-0.5745522038406725,6.7431224811076795,3.2341397965925847
1,TLR,0.7912034140211222,-0.7115261229949702,-2.161066985477361
1,TLR,-0.07206215478890554,0.9331012892013489,-2.1902979278681562
1,TLR,-0.5372262393751193,1.6679359359760755,-1.9607141561270125
1,TLR,-0.9595329734607771,2.6677726355778795,-1.567880305674379
1,TLR,-1.055860131642422,3.4849279939701705,-1.777794634445667
1,TLR,-1.0886260810776138,3.8436621502608745,-2.2017938081356396
1,TLR,-0.970789190475041,3.8601624568747814,-2.1603433941660986
